game_id,season_year,game_date,home_team_id,away_team_id,winner,total_score_prediction,game_time
42400212,2024-25,2025-05-07,1610612738,1610612752,,,TBD
22201088,2022-23,2023-03-22,1610612763,1610612745,1.0,233.0,Final
22201084,2022-23,2023-03-22,1610612748,1610612752,1.0,229.0,Final
22201083,2022-23,2023-03-22,1610612764,1610612743,0.0,223.0,Final
22201090,2022-23,2023-03-22,1610612750,1610612737,1.0,241.0,Final
22201085,2022-23,2023-03-22,1610612761,1610612754,1.0,231.0,Final
22201089,2022-23,2023-03-22,1610612749,1610612759,1.0,238.0,Final
22201086,2022-23,2023-03-22,1610612742,1610612744,1.0,240.0,Final
22201087,2022-23,2023-03-22,1610612741,1610612755,0.0,222.0,Final
22201092,2022-23,2023-03-22,1610612747,1610612756,1.0,233.0,Final
22201091,2022-23,2023-03-22,1610612762,1610612757,1.0,238.0,Final
22201093,2022-23,2023-03-23,1610612753,1610612752,0.0,226.0,Final
22201095,2022-23,2023-03-23,1610612740,1610612766,1.0,231.0,Final
22201096,2022-23,2023-03-23,1610612746,1610612760,1.0,233.0,Final
22201094,2022-23,2023-03-23,1610612751,1610612739,0.0,222.0,Final
22201103,2022-23,2023-03-24,1610612744,1610612755,0.0,233.0,Final
22201101,2022-23,2023-03-24,1610612742,1610612766,1.0,233.0,Final
22201099,2022-23,2023-03-24,1610612761,1610612765,1.0,222.0,Final
22201105,2022-23,2023-03-24,1610612758,1610612756,1.0,238.0,Final
22201098,2022-23,2023-03-24,1610612764,1610612759,1.0,240.0,Final
22201097,2022-23,2023-03-24,1610612738,1610612754,1.0,233.0,Final
22201102,2022-23,2023-03-24,1610612762,1610612749,0.0,247.0,Final
22201106,2022-23,2023-03-24,1610612747,1610612760,1.0,235.0,Final
22201100,2022-23,2023-03-24,1610612763,1610612745,1.0,234.0,Final
22201104,2022-23,2023-03-24,1610612757,1610612741,0.0,228.0,Final
22201111,2022-23,2023-03-25,1610612758,1610612762,1.0,242.0,Final
22201110,2022-23,2023-03-25,1610612756,1610612755,0.0,227.0,Final
22201109,2022-23,2023-03-25,1610612743,1610612749,0.0,236.0,Final
22201112,2022-23,2023-03-25,1610612746,1610612740,1.0,225.0,Final
22201108,2022-23,2023-03-25,1610612748,1610612751,1.0,225.0,Final
22201107,2022-23,2023-03-25,1610612737,1610612754,1.0,244.0,Final
22201120,2022-23,2023-03-26,1610612757,1610612760,1.0,234.0,Final
22201113,2022-23,2023-03-26,1610612766,1610612742,0.0,226.0,Final
22201114,2022-23,2023-03-26,1610612747,1610612741,0.0,230.0,Final
22201121,2022-23,2023-03-26,1610612744,1610612750,1.0,236.0,Final
22201119,2022-23,2023-03-26,1610612761,1610612764,1.0,224.0,Final
22201117,2022-23,2023-03-26,1610612739,1610612745,1.0,217.0,Final
22201118,2022-23,2023-03-26,1610612753,1610612751,0.0,226.0,Final
22201116,2022-23,2023-03-26,1610612738,1610612759,1.0,235.0,Final
22201115,2022-23,2023-03-26,1610612737,1610612763,0.0,242.0,Final
22201128,2022-23,2023-03-27,1610612758,1610612750,1.0,241.0,Final
22201124,2022-23,2023-03-27,1610612752,1610612745,1.0,231.0,Final
22201125,2022-23,2023-03-27,1610612762,1610612756,0.0,233.0,Final
22201129,2022-23,2023-03-27,1610612746,1610612741,0.0,225.0,Final
22201127,2022-23,2023-03-27,1610612757,1610612740,0.0,224.0,Final
22201123,2022-23,2023-03-27,1610612754,1610612742,0.0,239.0,Final
22201122,2022-23,2023-03-27,1610612765,1610612749,0.0,239.0,Final
22201126,2022-23,2023-03-27,1610612743,1610612755,1.0,226.0,Final
22201133,2022-23,2023-03-28,1610612763,1610612753,1.0,227.0,Final
22201134,2022-23,2023-03-28,1610612760,1610612766,1.0,237.0,Final
22201132,2022-23,2023-03-28,1610612761,1610612748,1.0,216.0,Final
22201131,2022-23,2023-03-28,1610612737,1610612739,0.0,234.0,Final
22201130,2022-23,2023-03-28,1610612764,1610612738,0.0,235.0,Final
22201135,2022-23,2023-03-28,1610612744,1610612740,1.0,231.0,Final
22201137,2022-23,2023-03-29,1610612751,1610612745,1.0,228.0,Final
22201143,2022-23,2023-03-29,1610612759,1610612762,0.0,241.0,Final
22201138,2022-23,2023-03-29,1610612752,1610612748,1.0,218.0,Final
22201144,2022-23,2023-03-29,1610612756,1610612750,1.0,232.0,Final
22201136,2022-23,2023-03-29,1610612754,1610612749,0.0,253.0,Final
22201139,2022-23,2023-03-29,1610612755,1610612742,1.0,224.0,Final
22201141,2022-23,2023-03-29,1610612763,1610612746,1.0,233.0,Final
22201140,2022-23,2023-03-29,1610612741,1610612747,1.0,228.0,Final
22201145,2022-23,2023-03-29,1610612757,1610612758,0.0,230.0,Final
22201142,2022-23,2023-03-29,1610612760,1610612765,1.0,227.0,Final
22201147,2022-23,2023-03-30,1610612743,1610612740,1.0,222.0,Final
22201146,2022-23,2023-03-30,1610612749,1610612738,1.0,235.0,Final
22201150,2022-23,2023-03-31,1610612755,1610612761,1.0,222.0,Final
22201152,2022-23,2023-03-31,1610612738,1610612762,1.0,239.0,Final
22201154,2022-23,2023-03-31,1610612739,1610612752,1.0,222.0,Final
22201155,2022-23,2023-03-31,1610612745,1610612765,0.0,225.0,Final
22201160,2022-23,2023-03-31,1610612756,1610612743,1.0,220.0,Final
22201157,2022-23,2023-03-31,1610612750,1610612747,0.0,235.0,Final
22201148,2022-23,2023-03-31,1610612766,1610612741,0.0,227.0,Final
22201151,2022-23,2023-03-31,1610612764,1610612753,1.0,230.0,Final
22201159,2022-23,2023-03-31,1610612757,1610612758,0.0,235.0,Final
22201149,2022-23,2023-03-31,1610612754,1610612760,0.0,241.0,Final
22201156,2022-23,2023-03-31,1610612763,1610612746,1.0,231.0,Final
22201153,2022-23,2023-03-31,1610612751,1610612737,1.0,236.0,Final
22201158,2022-23,2023-03-31,1610612744,1610612759,1.0,237.0,Final
22201162,2022-23,2023-04-01,1610612740,1610612746,1.0,226.0,Final
22201161,2022-23,2023-04-01,1610612748,1610612742,1.0,227.0,Final
22201170,2022-23,2023-04-02,1610612758,1610612759,1.0,244.0,Final
22201174,2022-23,2023-04-02,1610612749,1610612755,1.0,232.0,Final
22201168,2022-23,2023-04-02,1610612752,1610612764,1.0,229.0,Final
22201165,2022-23,2023-04-02,1610612741,1610612763,0.0,229.0,Final
22201172,2022-23,2023-04-02,1610612760,1610612756,0.0,232.0,Final
22201166,2022-23,2023-04-02,1610612750,1610612757,1.0,227.0,Final
22201164,2022-23,2023-04-02,1610612751,1610612762,1.0,235.0,Final
22201167,2022-23,2023-04-02,1610612737,1610612742,1.0,241.0,Final
22201163,2022-23,2023-04-02,1610612766,1610612761,0.0,226.0,Final
22201171,2022-23,2023-04-02,1610612745,1610612747,0.0,233.0,Final
22201173,2022-23,2023-04-02,1610612739,1610612754,1.0,230.0,Final
22201175,2022-23,2023-04-02,1610612743,1610612744,1.0,231.0,Final
22201169,2022-23,2023-04-02,1610612753,1610612765,1.0,225.0,Final
22201179,2022-23,2023-04-04,1610612764,1610612749,0.0,242.0,Final
22201176,2022-23,2023-04-04,1610612766,1610612761,0.0,225.0,Final
22201182,2022-23,2023-04-04,1610612741,1610612737,1.0,232.0,Final
22201187,2022-23,2023-04-04,1610612744,1610612760,1.0,239.0,Final
22201181,2022-23,2023-04-04,1610612755,1610612738,0.0,222.0,Final
22201185,2022-23,2023-04-04,1610612740,1610612758,0.0,232.0,Final
22201180,2022-23,2023-04-04,1610612751,1610612750,1.0,233.0,Final
22201188,2022-23,2023-04-04,1610612756,1610612759,1.0,232.0,Final
22201186,2022-23,2023-04-04,1610612762,1610612747,0.0,245.0,Final
22201183,2022-23,2023-04-04,1610612745,1610612743,0.0,226.0,Final
22201178,2022-23,2023-04-04,1610612753,1610612739,0.0,225.0,Final
22201184,2022-23,2023-04-04,1610612763,1610612757,1.0,230.0,Final
41800151,2018-19,2019-04-13,1610612743,1610612759,1.0,214.0,Final
41800111,2018-19,2019-04-13,1610612761,1610612753,1.0,217.0,Final
22201177,2022-23,2023-04-04,1610612765,1610612748,0.0,220.0,Final
22201196,2022-23,2023-04-05,1610612746,1610612747,1.0,241.0,Final
22201191,2022-23,2023-04-05,1610612737,1610612764,1.0,240.0,Final
22201195,2022-23,2023-04-05,1610612742,1610612758,0.0,239.0,Final
22201192,2022-23,2023-04-05,1610612738,1610612761,1.0,219.0,Final
22201189,2022-23,2023-04-05,1610612765,1610612751,0.0,228.0,Final
22201193,2022-23,2023-04-05,1610612749,1610612741,1.0,225.0,Final
22201190,2022-23,2023-04-05,1610612754,1610612752,0.0,249.0,Final
22201194,2022-23,2023-04-05,1610612740,1610612763,1.0,233.0,Final
22201200,2022-23,2023-04-06,1610612762,1610612760,0.0,236.0,Final
22201201,2022-23,2023-04-06,1610612756,1610612743,1.0,222.0,Final
22201198,2022-23,2023-04-06,1610612755,1610612748,1.0,218.0,Final
22201197,2022-23,2023-04-06,1610612753,1610612739,0.0,224.0,Final
22201199,2022-23,2023-04-06,1610612759,1610612757,0.0,239.0,Final
22201209,2022-23,2023-04-07,1610612740,1610612752,0.0,225.0,Final
22201204,2022-23,2023-04-07,1610612764,1610612748,0.0,226.0,Final
22201203,2022-23,2023-04-07,1610612754,1610612765,1.0,237.0,Final
22201202,2022-23,2023-04-07,1610612766,1610612745,1.0,227.0,Final
22201207,2022-23,2023-04-07,1610612751,1610612753,1.0,225.0,Final
22201212,2022-23,2023-04-07,1610612747,1610612756,0.0,230.0,Final
22201210,2022-23,2023-04-07,1610612742,1610612741,0.0,229.0,Final
22201211,2022-23,2023-04-07,1610612758,1610612744,1.0,242.0,Final
22201208,2022-23,2023-04-07,1610612749,1610612763,1.0,239.0,Final
22201206,2022-23,2023-04-07,1610612738,1610612761,1.0,220.0,Final
22201205,2022-23,2023-04-07,1610612737,1610612755,0.0,240.0,Final
22201215,2022-23,2023-04-08,1610612746,1610612757,1.0,235.0,Final
22201213,2022-23,2023-04-08,1610612762,1610612743,0.0,232.0,Final
22201214,2022-23,2023-04-08,1610612759,1610612750,0.0,243.0,Final
22201216,2022-23,2023-04-09,1610612738,1610612737,1.0,236.0,Final
22201230,2022-23,2023-04-09,1610612757,1610612744,0.0,245.0,Final
22201229,2022-23,2023-04-09,1610612756,1610612746,1.0,229.0,Final
22201218,2022-23,2023-04-09,1610612739,1610612766,1.0,225.0,Final
22201226,2022-23,2023-04-09,1610612760,1610612763,0.0,237.0,Final
22201227,2022-23,2023-04-09,1610612743,1610612758,1.0,229.0,Final
22201219,2022-23,2023-04-09,1610612748,1610612753,1.0,221.0,Final
22201221,2022-23,2023-04-09,1610612761,1610612749,0.0,226.0,Final
22201228,2022-23,2023-04-09,1610612747,1610612762,1.0,242.0,Final
22201217,2022-23,2023-04-09,1610612751,1610612755,0.0,224.0,Final
22201220,2022-23,2023-04-09,1610612752,1610612754,1.0,241.0,Final
22201224,2022-23,2023-04-09,1610612742,1610612759,1.0,242.0,Final
22201225,2022-23,2023-04-09,1610612750,1610612740,1.0,228.0,Final
22201223,2022-23,2023-04-09,1610612741,1610612765,1.0,217.0,Final
22201222,2022-23,2023-04-09,1610612764,1610612745,1.0,229.0,Final
22300062,2023-24,2023-10-24,1610612744,1610612756,1.0,229.0,Final
22300061,2023-24,2023-10-24,1610612743,1610612747,1.0,232.0,Final
22300068,2023-24,2023-10-25,1610612748,1610612765,1.0,219.0,Final
22300064,2023-24,2023-10-25,1610612754,1610612764,0.0,237.0,Final
22300065,2023-24,2023-10-25,1610612752,1610612738,1.0,226.0,Final
22300069,2023-24,2023-10-25,1610612761,1610612750,1.0,223.0,Final
22300067,2023-24,2023-10-25,1610612751,1610612739,1.0,220.0,Final
22300073,2023-24,2023-10-25,1610612759,1610612742,0.0,237.0,Final
22300070,2023-24,2023-10-25,1610612741,1610612760,1.0,229.0,Final
22300072,2023-24,2023-10-25,1610612762,1610612758,1.0,234.0,Final
22300071,2023-24,2023-10-25,1610612763,1610612740,1.0,230.0,Final
22300066,2023-24,2023-10-25,1610612753,1610612745,1.0,223.0,Final
22300063,2023-24,2023-10-25,1610612766,1610612737,1.0,233.0,Final
22300074,2023-24,2023-10-25,1610612746,1610612757,1.0,225.0,Final
22300076,2023-24,2023-10-26,1610612747,1610612756,0.0,213.0,Final
22300075,2023-24,2023-10-26,1610612749,1610612755,1.0,227.0,Final
22300078,2023-24,2023-10-27,1610612763,1610612743,0.0,219.0,Final
22300083,2023-24,2023-10-27,1610612759,1610612745,1.0,235.0,Final
22300086,2023-24,2023-10-27,1610612757,1610612753,0.0,209.0,Final
22300082,2023-24,2023-10-27,1610612741,1610612761,1.0,208.0,Final
22300085,2023-24,2023-10-27,1610612762,1610612746,1.0,234.0,Final
22300080,2023-24,2023-10-27,1610612738,1610612748,1.0,222.0,Final
22300087,2023-24,2023-10-27,1610612758,1610612744,1.0,234.0,Final
22300084,2023-24,2023-10-27,1610612742,1610612751,1.0,232.0,Final
22300081,2023-24,2023-10-27,1610612739,1610612760,0.0,220.0,Final
22300079,2023-24,2023-10-27,1610612737,1610612752,1.0,229.0,Final
22300077,2023-24,2023-10-27,1610612766,1610612765,1.0,221.0,Final
22300091,2023-24,2023-10-28,1610612739,1610612754,0.0,231.0,Final
22300090,2023-24,2023-10-28,1610612740,1610612752,1.0,213.0,Final
22300092,2023-24,2023-10-28,1610612761,1610612755,0.0,224.0,Final
22300094,2023-24,2023-10-28,1610612756,1610612762,1.0,230.0,Final
22300089,2023-24,2023-10-28,1610612764,1610612763,0.0,221.0,Final
22300093,2023-24,2023-10-28,1610612750,1610612748,0.0,208.0,Final
22300088,2023-24,2023-10-28,1610612765,1610612741,1.0,221.0,Final
22300096,2023-24,2023-10-29,1610612745,1610612744,0.0,223.0,Final
22300100,2023-24,2023-10-29,1610612758,1610612747,1.0,235.0,Final
22300098,2023-24,2023-10-29,1610612755,1610612757,1.0,222.0,Final
22300099,2023-24,2023-10-29,1610612746,1610612759,1.0,226.0,Final
22300097,2023-24,2023-10-29,1610612749,1610612737,1.0,232.0,Final
22300095,2023-24,2023-10-29,1610612760,1610612743,1.0,224.0,Final
22300109,2023-24,2023-10-30,1610612760,1610612765,0.0,226.0,Final
22300102,2023-24,2023-10-30,1610612754,1610612741,1.0,226.0,Final
22300101,2023-24,2023-10-30,1610612766,1610612751,0.0,236.0,Final
22300110,2023-24,2023-10-30,1610612743,1610612762,1.0,222.0,Final
22300105,2023-24,2023-10-30,1610612761,1610612757,1.0,213.0,Final
22300104,2023-24,2023-10-30,1610612737,1610612750,1.0,223.0,Final
22300108,2023-24,2023-10-30,1610612740,1610612744,1.0,225.0,Final
22300106,2023-24,2023-10-30,1610612763,1610612742,0.0,228.0,Final
22300111,2023-24,2023-10-30,1610612747,1610612753,0.0,220.0,Final
22300103,2023-24,2023-10-30,1610612764,1610612738,0.0,228.0,Final
22300107,2023-24,2023-10-30,1610612749,1610612748,1.0,226.0,Final
22300113,2023-24,2023-10-31,1610612756,1610612759,1.0,226.0,Final
22300114,2023-24,2023-10-31,1610612746,1610612753,1.0,215.0,Final
22300112,2023-24,2023-10-31,1610612739,1610612752,1.0,215.0,Final
22300115,2023-24,2023-11-01,1610612765,1610612757,1.0,217.0,Final
22300122,2023-24,2023-11-01,1610612745,1610612766,0.0,228.0,Final
22300116,2023-24,2023-11-01,1610612761,1610612749,0.0,225.0,Final
22300117,2023-24,2023-11-01,1610612737,1610612764,1.0,234.0,Final
22300118,2023-24,2023-11-01,1610612738,1610612754,1.0,243.0,Final
22300126,2023-24,2023-11-01,1610612744,1610612758,1.0,229.0,Final
22300124,2023-24,2023-11-01,1610612742,1610612741,1.0,225.0,Final
22300127,2023-24,2023-11-01,1610612747,1610612746,1.0,229.0,Final
22300125,2023-24,2023-11-01,1610612762,1610612763,0.0,231.0,Final
42400211,2024-25,2025-05-05,1610612738,1610612752,,,TBD
21800351,2018-19,2018-12-04,1610612748,1610612753,1.0,210.0,Final
21800350,2018-19,2018-12-04,1610612754,1610612741,1.0,204.0,Final
21800354,2018-19,2018-12-04,1610612762,1610612759,1.0,217.0,Final
21800353,2018-19,2018-12-04,1610612756,1610612758,0.0,225.0,Final
21800352,2018-19,2018-12-04,1610612742,1610612757,1.0,222.0,Final
21800364,2018-19,2018-12-05,1610612747,1610612759,1.0,224.0,Final
21800357,2018-19,2018-12-05,1610612737,1610612764,0.0,232.0,Final
21800363,2018-19,2018-12-05,1610612740,1610612742,1.0,227.0,Final
21800362,2018-19,2018-12-05,1610612750,1610612766,1.0,222.0,Final
21800361,2018-19,2018-12-05,1610612749,1610612765,1.0,223.0,Final
21800355,2018-19,2018-12-05,1610612739,1610612744,0.0,222.0,Final
21800358,2018-19,2018-12-05,1610612751,1610612760,0.0,224.0,Final
21800356,2018-19,2018-12-05,1610612753,1610612743,1.0,216.0,Final
21800360,2018-19,2018-12-05,1610612763,1610612746,1.0,206.0,Final
21800359,2018-19,2018-12-05,1610612761,1610612755,1.0,223.0,Final
21800365,2018-19,2018-12-06,1610612738,1610612752,1.0,223.0,Final
21800366,2018-19,2018-12-06,1610612757,1610612756,1.0,216.0,Final
22300119,2023-24,2023-11-01,1610612748,1610612751,0.0,220.0,Final
22300120,2023-24,2023-11-01,1610612752,1610612739,1.0,205.0,Final
22300121,2023-24,2023-11-01,1610612760,1610612740,0.0,222.0,Final
22300123,2023-24,2023-11-01,1610612750,1610612743,1.0,214.0,Final
22300129,2023-24,2023-11-02,1610612740,1610612765,1.0,226.0,Final
22300131,2023-24,2023-11-02,1610612756,1610612759,1.0,229.0,Final
22300130,2023-24,2023-11-02,1610612762,1610612753,0.0,222.0,Final
22300128,2023-24,2023-11-02,1610612755,1610612761,1.0,216.0,Final
22300003,2023-24,2023-11-03,1610612748,1610612764,0.0,223.0,Final
22300002,2023-24,2023-11-03,1610612749,1610612752,1.0,220.0,Final
22300001,2023-24,2023-11-03,1610612754,1610612739,1.0,232.0,Final
22300007,2023-24,2023-11-03,1610612757,1610612763,0.0,223.0,Final
22300004,2023-24,2023-11-03,1610612741,1610612751,0.0,219.0,Final
22300005,2023-24,2023-11-03,1610612760,1610612744,0.0,234.0,Final
22300006,2023-24,2023-11-03,1610612743,1610612742,1.0,225.0,Final
22300139,2023-24,2023-11-04,1610612743,1610612741,1.0,219.0,Final
22300138,2023-24,2023-11-04,1610612750,1610612762,1.0,225.0,Final
22300132,2023-24,2023-11-04,1610612755,1610612756,1.0,220.0,Final
22300133,2023-24,2023-11-04,1610612754,1610612766,1.0,243.0,Final
22300137,2023-24,2023-11-04,1610612745,1610612758,0.0,223.0,Final
22300136,2023-24,2023-11-04,1610612751,1610612738,1.0,229.0,Final
22300135,2023-24,2023-11-04,1610612740,1610612737,1.0,226.0,Final
22300134,2023-24,2023-11-04,1610612753,1610612747,1.0,217.0,Final
22300142,2023-24,2023-11-05,1610612739,1610612744,0.0,222.0,Final
22300143,2023-24,2023-11-05,1610612742,1610612766,1.0,234.0,Final
22300144,2023-24,2023-11-05,1610612757,1610612763,0.0,218.0,Final
22300141,2023-24,2023-11-05,1610612759,1610612761,1.0,229.0,Final
22300140,2023-24,2023-11-05,1610612765,1610612756,1.0,224.0,Final
22300151,2023-24,2023-11-06,1610612752,1610612746,0.0,213.0,Final
22300146,2023-24,2023-11-06,1610612754,1610612759,0.0,246.0,Final
22300154,2023-24,2023-11-06,1610612750,1610612738,0.0,225.0,Final
22300148,2023-24,2023-11-06,1610612755,1610612764,1.0,239.0,Final
22300155,2023-24,2023-11-06,1610612760,1610612737,0.0,239.0,Final
22300156,2023-24,2023-11-06,1610612743,1610612740,1.0,226.0,Final
22300150,2023-24,2023-11-06,1610612748,1610612747,0.0,221.0,Final
22300145,2023-24,2023-11-06,1610612765,1610612744,0.0,226.0,Final
22300152,2023-24,2023-11-06,1610612741,1610612762,1.0,225.0,Final
22300147,2023-24,2023-11-06,1610612753,1610612742,1.0,221.0,Final
22300153,2023-24,2023-11-06,1610612745,1610612758,0.0,225.0,Final
22300149,2023-24,2023-11-06,1610612751,1610612749,1.0,236.0,Final
22300166,2023-24,2023-11-08,1610612750,1610612740,1.0,218.0,Final
22300167,2023-24,2023-11-08,1610612760,1610612739,1.0,230.0,Final
22300157,2023-24,2023-11-08,1610612766,1610612764,1.0,241.0,Final
22300162,2023-24,2023-11-08,1610612741,1610612756,1.0,223.0,Final
22300164,2023-24,2023-11-08,1610612763,1610612748,1.0,215.0,Final
22300165,2023-24,2023-11-08,1610612749,1610612765,1.0,234.0,Final
22300159,2023-24,2023-11-08,1610612755,1610612738,1.0,227.0,Final
22300158,2023-24,2023-11-08,1610612754,1610612762,1.0,243.0,Final
22300161,2023-24,2023-11-08,1610612752,1610612759,1.0,219.0,Final
22300170,2023-24,2023-11-08,1610612758,1610612757,1.0,225.0,Final
22300168,2023-24,2023-11-08,1610612742,1610612761,1.0,227.0,Final
22300169,2023-24,2023-11-08,1610612743,1610612744,1.0,225.0,Final
22300163,2023-24,2023-11-08,1610612745,1610612747,0.0,226.0,Final
41800121,2018-19,2019-04-13,1610612755,1610612751,1.0,229.0,Final
41800131,2018-19,2019-04-14,1610612738,1610612754,1.0,208.0,Final
41800161,2018-19,2019-04-14,1610612757,1610612760,1.0,223.0,Final
41800171,2018-19,2019-04-14,1610612745,1610612762,0.0,216.0,Final
41800101,2018-19,2019-04-14,1610612749,1610612765,1.0,215.0,Final
41800122,2018-19,2019-04-15,1610612755,1610612751,0.0,228.0,Final
41800142,2018-19,2019-04-15,1610612744,1610612746,0.0,223.0,Final
41800112,2018-19,2019-04-16,1610612761,1610612753,1.0,217.0,Final
41800152,2018-19,2019-04-16,1610612743,1610612759,1.0,214.0,Final
41800162,2018-19,2019-04-16,1610612757,1610612760,1.0,223.0,Final
41800172,2018-19,2019-04-17,1610612745,1610612762,0.0,216.0,Final
41800132,2018-19,2019-04-17,1610612738,1610612754,1.0,207.0,Final
22300160,2023-24,2023-11-08,1610612751,1610612746,1.0,218.0,Final
22300171,2023-24,2023-11-09,1610612754,1610612749,1.0,245.0,Final
22300172,2023-24,2023-11-09,1610612753,1610612737,1.0,227.0,Final
22300010,2023-24,2023-11-10,1610612738,1610612751,1.0,228.0,Final
22300008,2023-24,2023-11-10,1610612765,1610612755,0.0,225.0,Final
22300016,2023-24,2023-11-10,1610612758,1610612760,0.0,229.0,Final
22300014,2023-24,2023-11-10,1610612742,1610612746,1.0,233.0,Final
22300011,2023-24,2023-11-10,1610612745,1610612740,1.0,220.0,Final
22300015,2023-24,2023-11-10,1610612756,1610612747,1.0,226.0,Final
22300009,2023-24,2023-11-10,1610612764,1610612766,0.0,239.0,Final
22300013,2023-24,2023-11-10,1610612759,1610612750,0.0,227.0,Final
22300012,2023-24,2023-11-10,1610612763,1610612762,1.0,230.0,Final
22300176,2023-24,2023-11-11,1610612744,1610612739,1.0,227.0,Final
22300173,2023-24,2023-11-11,1610612753,1610612749,1.0,219.0,Final
22300174,2023-24,2023-11-11,1610612738,1610612761,1.0,224.0,Final
22300175,2023-24,2023-11-11,1610612737,1610612748,1.0,227.0,Final
22300186,2023-24,2023-11-12,1610612744,1610612750,0.0,224.0,Final
41800102,2018-19,2019-04-17,1610612749,1610612765,1.0,214.0,Final
41800153,2018-19,2019-04-18,1610612759,1610612743,1.0,215.0,Final
41800123,2018-19,2019-04-18,1610612751,1610612755,0.0,222.0,Final
41800143,2018-19,2019-04-18,1610612746,1610612744,0.0,228.0,Final
41800163,2018-19,2019-04-19,1610612760,1610612757,1.0,219.0,Final
41800113,2018-19,2019-04-19,1610612753,1610612761,0.0,215.0,Final
41800133,2018-19,2019-04-19,1610612754,1610612738,1.0,206.0,Final
41800103,2018-19,2019-04-20,1610612765,1610612749,0.0,219.0,Final
21800438,2018-19,2018-12-16,1610612754,1610612752,1.0,212.0,Final
21800441,2018-19,2018-12-16,1610612740,1610612748,1.0,220.0,Final
21800436,2018-19,2018-12-16,1610612751,1610612737,1.0,236.0,Final
21800442,2018-19,2018-12-16,1610612743,1610612761,1.0,218.0,Final
21800444,2018-19,2018-12-17,1610612752,1610612756,1.0,221.0,Final
21800449,2018-19,2018-12-17,1610612744,1610612763,1.0,211.0,Final
21800446,2018-19,2018-12-17,1610612750,1610612758,1.0,229.0,Final
21800445,2018-19,2018-12-17,1610612745,1610612762,1.0,208.0,Final
21800443,2018-19,2018-12-17,1610612765,1610612749,0.0,219.0,Final
22300185,2023-24,2023-11-12,1610612756,1610612760,1.0,225.0,Final
22300182,2023-24,2023-11-12,1610612745,1610612743,1.0,220.0,Final
22300187,2023-24,2023-11-12,1610612747,1610612757,1.0,228.0,Final
22300181,2023-24,2023-11-12,1610612741,1610612765,1.0,226.0,Final
22300183,2023-24,2023-11-12,1610612740,1610612742,0.0,239.0,Final
22300178,2023-24,2023-11-12,1610612751,1610612764,1.0,222.0,Final
22300184,2023-24,2023-11-12,1610612759,1610612748,0.0,228.0,Final
22300177,2023-24,2023-11-12,1610612752,1610612766,1.0,224.0,Final
22300180,2023-24,2023-11-12,1610612755,1610612754,1.0,244.0,Final
22300179,2023-24,2023-11-12,1610612746,1610612763,1.0,223.0,Final
22300188,2023-24,2023-11-13,1610612738,1610612752,1.0,219.0,Final
22300191,2023-24,2023-11-13,1610612758,1610612739,1.0,224.0,Final
22300189,2023-24,2023-11-13,1610612761,1610612764,1.0,226.0,Final
22300190,2023-24,2023-11-13,1610612749,1610612741,1.0,231.0,Final
22300020,2023-24,2023-11-14,1610612751,1610612753,1.0,222.0,Final
22300022,2023-24,2023-11-14,1610612740,1610612742,0.0,240.0,Final
22300026,2023-24,2023-11-14,1610612747,1610612763,1.0,233.0,Final
22300024,2023-24,2023-11-14,1610612743,1610612746,1.0,223.0,Final
22300025,2023-24,2023-11-14,1610612744,1610612750,0.0,223.0,Final
22300019,2023-24,2023-11-14,1610612755,1610612754,1.0,244.0,Final
22300023,2023-24,2023-11-14,1610612762,1610612757,1.0,228.0,Final
22300017,2023-24,2023-11-14,1610612766,1610612748,1.0,228.0,Final
22300021,2023-24,2023-11-14,1610612760,1610612759,1.0,232.0,Final
22300018,2023-24,2023-11-14,1610612765,1610612737,0.0,235.0,Final
22300198,2023-24,2023-11-15,1610612747,1610612758,1.0,230.0,Final
22300199,2023-24,2023-11-15,1610612757,1610612739,0.0,221.0,Final
22300197,2023-24,2023-11-15,1610612756,1610612750,0.0,227.0,Final
22300193,2023-24,2023-11-15,1610612737,1610612752,1.0,226.0,Final
22300196,2023-24,2023-11-15,1610612741,1610612753,1.0,211.0,Final
22300194,2023-24,2023-11-15,1610612755,1610612738,1.0,228.0,Final
22300192,2023-24,2023-11-15,1610612764,1610612742,0.0,242.0,Final
22300195,2023-24,2023-11-15,1610612761,1610612749,1.0,225.0,Final
22300201,2023-24,2023-11-16,1610612744,1610612760,1.0,230.0,Final
22300200,2023-24,2023-11-16,1610612748,1610612751,1.0,224.0,Final
22300027,2023-24,2023-11-17,1610612766,1610612749,0.0,235.0,Final
22300033,2023-24,2023-11-17,1610612741,1610612753,1.0,209.0,Final
22300029,2023-24,2023-11-17,1610612737,1610612755,1.0,233.0,Final
22300037,2023-24,2023-11-17,1610612746,1610612745,1.0,216.0,Final
22300036,2023-24,2023-11-17,1610612757,1610612747,0.0,219.0,Final
22300030,2023-24,2023-11-17,1610612739,1610612765,1.0,227.0,Final
22300035,2023-24,2023-11-17,1610612762,1610612756,0.0,236.0,Final
22300031,2023-24,2023-11-17,1610612761,1610612738,0.0,222.0,Final
22300028,2023-24,2023-11-17,1610612764,1610612752,0.0,228.0,Final
22300034,2023-24,2023-11-17,1610612740,1610612743,0.0,227.0,Final
22300032,2023-24,2023-11-17,1610612759,1610612758,0.0,237.0,Final
22300207,2023-24,2023-11-18,1610612744,1610612760,1.0,231.0,Final
